scorer,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ,ZQ
labeled-data\Oliver\img00034.png,872.9465342296184,664.1180832561846,829.62766680769,670.0744275266998,869.6976191729738,588.8515511105841,,,,,,,,,759.8464317860357,490.7434100552913,825.4244181561014,251.5766362350521,511.6787578757876,255.434164845056,698.1259740259741,733.7677124855343,59.92490672513675,362.09083797025716,125.75057119977502,362.3595141517863
labeled-data\Oliver\img00035.png,872.8789353023458,675.5559176474602,818.6766157886295,677.0935721017499,870.5724536209111,606.7458808179905,,,,,,,,,777.8482319660538,484.3141957052849,843.4262183361193,243.8615790150444,519.3938150957953,256.72000771505725,723.8428314259997,735.0535553555355,60.70897409199398,361.75668747002925,121.60339726564366,361.9964292935475
labeled-data\Oliver\img00036.png,864.3940216187436,679.6311979688942,,,874.2864472161502,606.4692683554069,,,,,,,,,797.135875016073,488.1717243152887,854.9988041661309,237.432364665038,528.3947151858043,267.00675067506756,755.988903176032,732.4818696155331,60.53124228661392,361.35752593618713,126.1164611118883,363.6587616844424
labeled-data\Oliver\img00037.png,859.5696887054931,678.2347431816971,,,,,616.767897688573,647.4237853798791,586.1429464739674,605.9319159923488,,,,,818.9952038060949,483.02835283528356,874.2864472161502,243.8615790150444,523.2513437057992,286.2943937250868,785.5632891860614,731.1960267455318,58.67777802615397,360.8749335770477,126.69832022989951,361.1560101977244
labeled-data\Oliver\img00038.png,862.5460364085302,694.4527333877901,,,,,617.9205732656588,660.904098442482,590.4293307410314,606.8535199194857,,,,,839.5686897261155,483.02835283528356,884.5731901761606,234.86067892503536,534.8239295358107,278.57933650507914,813.8518323260898,737.6252410955382,61.0257888071794,361.6611400225465,125.88381713600512,363.3364396472763
labeled-data\Oliver\img00039.png,,,,,,,617.4289051640703,654.2443575893805,588.9078951248235,605.2626229567611,,,,,861.4280185161374,483.02835283528356,898.7174617461746,245.14742188504567,542.5389867558184,278.57933650507914,848.5695898161246,741.4827697055421,61.83828940029556,360.2150127951996,125.99213959015518,361.6785987310899
labeled-data\Oliver\img00040.png,,,,,,,618.5657422905354,660.2755178427522,591.1256371969789,605.7817880090697,,,,,884.5731901761606,484.3141957052849,897.4316188761734,261.8633791950624,557.9691011958339,279.8651793750804,879.4298186961553,746.6261411855471,59.0458494024425,360.8364209634337,126.05783439163514,362.5117205881635
labeled-data\Oliver\img00041.png,,,,,,,617.7676086922052,659.0407647820387,590.9578592553132,605.712676228221,,,,,,,,,566.9700012858428,277.2934936350779,897.4316188761736,756.9128841455574,61.40050669485364,360.6054908602697,124.66454572872122,361.8665680503136
labeled-data\Oliver\img00042.png,,,,,,,616.9597283487052,657.6562144164232,590.1437786922395,607.5997750576872,,,,,,,,,584.9718014658608,283.7227079850843,,,60.25049472213334,362.07728015678924,126.77058378903156,364.828110907676
labeled-data\Oliver\img00043.png,,,770.8839820000021,694.7617277194572,,,616.8708172000175,657.7317744256286,591.2205088234167,606.431157672427,,,,,,,,,605.5452873858815,288.86607946508946,,,59.27608255992273,361.67219033744425,123.9776268578671,363.41499287745626
labeled-data\Oliver\img00048.png,860.1421756461361,681.0481548154817,797.135875016073,686.1915262954867,,,613.4981457606809,661.2025746734192,590.7846747221793,607.988156811787,637.509529429954,579.7585570925065,,,,,,,773.9907033560498,287.5802365950881,,,58.606642122489774,361.64621048167294,125.12769681872129,362.3826059211146
labeled-data\Oliver\img00049.png,859.8685392889478,681.8419482601101,802.636379143526,671.8885291043846,,,612.7990069348051,663.4051406747978,591.9414682887125,608.0247794420692,636.1738347278399,583.9307261784795,,,,,,,809.9943037160858,291.437765205092,,,58.09817860478009,362.7309647970326,125.69927994552606,362.2891275333676
labeled-data\Oliver\img00050.png,872.9947512705035,674.9917803358434,829.9404265503883,662.1779932167615,,,613.8761710813525,656.5376121357245,590.6625489972351,606.0926256837002,635.7505457375399,586.0039142647526,,,,,,,854.9988041661309,297.8669795550984,,,58.28090768145697,362.555273118439,126.44504470194272,364.72303719329545
labeled-data\Oliver\img00051.png,,,864.1828338731023,655.327659953306,,,613.1337299219736,658.9221339141942,590.4719273799199,608.7106890661146,629.5746454916988,590.0480281491292,,,,,,,892.2882473961681,297.8669795550984,,,62.7007036935072,361.87358227639305,122.07400633173037,363.21282970432287
labeled-data\Oliver\img00052.png,,,896.2166524793656,649.4954875865099,,,613.1209853534235,657.8835073532044,593.1994384075239,609.6523936947106,633.5667835347415,587.6338418071373,,,,,,,,,,,57.73047400700526,361.14709217275424,124.4847205923933,361.8236554827413
labeled-data\Oliver\img00053.png,,,,,,,615.626987017848,656.0386184644292,589.5302628319373,608.7619442145909,632.268376353791,582.2870066346815,,,,,,,,,,,60.175823411066844,361.7990969719137,123.39739566473044,362.27444713923444
labeled-data\Oliver\img00054.png,,,,,,,620.9146975427901,651.6701917615484,591.8976699376434,609.2606898771032,636.5392508686383,578.7556095742568,,,,,,,,,,,61.16395447127516,362.5536223592419,124.15818534056791,362.30561357629193
labeled-data\Oliver\img00055.png,,,,,,,630.4106582981449,641.0213559784312,592.6079195569955,607.788179063135,646.6922592259226,574.3231966053748,,,,,,,,,,,60.975161620717806,362.7919804191576,121.6111894300779,363.0435821943002
labeled-data\Oliver\img00056.png,,,,,,,642.5900678847987,627.0536666618775,594.5259657490942,610.4432784238031,656.3731559972434,562.3791762880986,,,,,,,,,,,57.95994008590272,361.8373839977195,124.0652381902828,362.3252459763496
labeled-data\Oliver\img00057.png,,,,,,,653.9630707134711,614.0393231069834,621.7343293691224,631.3214017988805,672.6463990290356,565.4626694865157,,,,,,,,,,,58.898899062518204,362.6520565190513,123.76613233433693,362.65205651905137
labeled-data\Oliver\img01681.png,,,,,894.8599331361709,711.9083836955125,,,,,,,785.5632891860614,497.1726244052977,488.53358621576444,492.02925292529255,714.8419313359907,314.58293686511513,705.8410312459818,243.8615790150444,364.2196343113801,591.879407672026,59.86710190649748,361.8820178158529,125.12042633507629,361.8820178158529
labeled-data\Oliver\img01682.png,,,,,889.7165616561656,696.478269255497,,,,,,,731.5578886460075,534.4620676353352,482.1043718657579,492.02925292529255,698.1259740259741,314.58293686511513,699.4118168959753,245.14742188504567,358.6634563456346,589.7533110453903,61.19284756423731,362.12553816315676,124.64251961513081,362.12553816315676
labeled-data\Oliver\img01683.png,,,,,884.5731901761606,697.7641121254984,,,,,,,728.9862029060049,524.1753246753246,473.103471775749,486.88588144528745,695.5542882859714,303.01035103510355,696.8401311559727,241.2898932750419,350.9483991256269,585.8957824353864,60.71479323320092,361.5237715899473,125.1125744123756,362.53631531917955
labeled-data\Oliver\img01684.png,,,,,879.4298186961553,700.3357978655009,,,,,,,725.128674296001,547.3204963353478,464.10257168574003,483.02835283528356,694.2684454159702,306.86787964510745,695.5542882859714,237.432364665038,344.5191847756204,583.3240966953839,60.73598844867678,361.6708764311285,124.90826103698193,363.3346020167512
labeled-data\Oliver\img01685.png,,,,,865.2855471261412,701.6216407355022,,,,,,,743.130474476019,503.60183875530413,457.6733573357336,481.7425099652823,685.2675453259611,306.86787964510745,687.8392310659638,237.432364665038,335.51828468561143,580.7524109553814,60.47798511644001,360.81364092117894,123.32319924412514,362.46746234559174
labeled-data\Oliver\img01686.png,,,,,847.2837469461231,695.1924263854958,,,,,,,779.1340748360551,528.0328532853287,451.2441429857272,483.02835283528356,673.6949594959495,306.86787964510745,682.6958595859586,240.00405040504052,331.66075607560754,580.7524109553813,60.71862862611469,361.2804586468046,124.65616265563834,363.39759553519946
labeled-data\Oliver\img01687.png,,,,,830.5677896361065,692.6207406454932,,,,,,,694.2684454159702,528.0328532853287,446.10077150572204,476.59913848527714,665.9799022759419,305.5820367751062,676.2666452359522,236.14652179503673,327.80322746560375,580.7524109553813,62.590574324665674,361.982370616472,124.88962850143156,362.1986867768079
labeled-data\Oliver\img01688.png,,,,,821.5668895460974,692.6207406454932,,,,,,,731.5578886460074,519.0319531953196,442.24324289571814,471.45576700527204,662.122373665938,297.8669795550984,671.123273755947,233.5748360550341,322.6598559855986,573.0373537353736,61.48050874835275,360.38470288275005,125.39650559427625,362.9102589891239
labeled-data\Oliver\img01689.png,,,,,818.9952038060949,690.0490549054906,,,,,,,695.5542882859714,529.3186961553299,437.099871415713,467.59823839526814,654.4073164459303,296.58113668509714,663.4082165359393,234.86067892503536,317.51648450559344,570.465667995371,63.51101383264044,361.2507924305299,127.2552440593106,362.40141030465753
labeled-data\Oliver\img01690.png,725.6166458572858,734.1332977547677,701.0118332369408,720.1601942913619,773.0036923853577,698.289249739944,,,,,,,739.2729458660152,521.6036389353221,433.2423428057092,465.02655265526556,653.121473575929,288.86607946508946,660.8365307959367,228.43146457502894,316.2306416355922,566.6081393853672,61.227914013734534,361.2916316942757,123.02069632588426,362.19371610759174
labeled-data\Oliver\img01701.png,623.0725946711401,745.9674792980284,566.0571777723683,727.4287241100842,685.3348290759338,708.88996892214,,,,,,,690.4109168059663,471.45576700527204,397.2387424456731,416.16452359521674,608.116973125884,247.7191076250483,635.119673395911,220.71640735502126,273.54884057464693,510.8007896979929,60.20341852164978,360.9704169584835,124.93991109116608,362.59900796652164
labeled-data\Oliver\img01702.png,625.3403529183911,747.3412995065122,567.7741735972035,726.8081400034134,682.5398686770234,712.1415975012,,,,,,,698.1259740259741,480.45666709528103,389.5236852256654,413.59283785521416,601.6877587758776,251.5766362350521,633.8338305259098,223.2880930950239,270.49548251009816,506.0579524024521,59.989761021878124,362.2211252509003,124.5588476629032,362.2211252509003
labeled-data\Oliver\img01703.png,622.4656711382015,749.0043872402046,571.1619213665991,725.8033284262953,684.8797871023802,709.464554613683,,,,,,,642.8347306159187,481.7425099652823,388.23784235566416,409.73530924521026,604.2594445158802,249.00495049504957,631.2621447859071,223.2880930950239,268.47595939097573,500.74080943519334,58.44145459036065,360.06196078653784,122.87826988047908,361.045728958906
labeled-data\Oliver\img01704.png,622.3615128249292,748.9781575359806,567.9142750212102,726.1038741983236,678.7417886571827,716.1165110508958,,,,,,,686.5533881959625,471.45576700527204,384.38031374566026,404.59193776520516,599.116073035875,245.14742188504567,636.4055162659123,228.43146457502894,265.7906897618619,491.9783284551935,58.45534721568555,360.53367349170856,123.92966591447808,360.53367349170856
labeled-data\Oliver\img01705.png,625.6724431533951,745.8594658669646,567.9298357581746,724.2646696053374,683.4150505486157,712.5283672892357,,,,,,,685.2675453259611,449.59643821525015,385.6661566156615,403.30609489520384,595.2585444258712,246.43326475504693,638.9772020059149,229.71730744503031,262.30360980421057,488.42072513337064,58.75040119802132,361.3038234323626,122.30885204852531,362.134652855245
labeled-data\Oliver\img01706.png,623.9069022125374,750.6846400009258,570.3602146649689,726.6367264316585,680.0187005408277,717.0175610039516,,,,,,,656.9790021859329,456.02565256525656,381.80862800565774,394.3051948051949,597.8302301658738,238.71820753503926,637.6913591359136,228.43146457502894,259.63319383445537,481.5255849497953,58.20046032248851,362.1010889999523,123.80705037218763,361.07598603042584
labeled-data\Oliver\img01707.png,624.3504380073499,749.8652904918922,568.16346597795,724.7818208359101,682.8785338713083,717.0895568080756,,,,,,,673.6949594959495,440.59553812524115,380.5227851356565,390.447666195191,593.9727015558699,240.00405040504052,635.119673395911,229.7173074450302,255.4217732251008,474.2116406014121,57.779440612552634,360.49961361885016,124.38219927376747,362.12407114717246
labeled-data\Oliver\img01708.png,624.8073976773605,749.4800636276343,574.935016541173,723.7522479621407,682.991842336246,715.4401844394428,,,,,,,671.123273755947,432.8804809052334,376.6652565256526,384.0184518451846,588.8293300758647,241.2898932750419,632.5479876559084,228.43146457502894,251.27757126288498,468.6894770402482,56.218663472732345,362.2937091547104,123.5117132464913,360.9296608484856
labeled-data\Oliver\img01709.png,623.3620668135993,751.0954347138455,568.8717264332838,725.0747665547061,670.1992695000503,721.7073859694057,,,,,,,671.123273755947,418.7362093352193,375.3794136556513,382.7326089751833,582.4001157258583,238.71820753503926,631.2621447859071,231.00315031503158,248.04979068802743,460.0359545855577,57.47984186926929,361.79967565907396,120.72208152151204,361.79967565907396
labeled-data\Oliver\img01710.png,628.25190926188,751.0266343162598,569.1868583899955,724.7004973562198,666.3910563962968,725.3755265090414,,,,,,,665.9799022759419,429.0229522952296,374.09357078564994,375.01755175517565,584.9718014658608,231.00315031503158,246.94454260517722,454.26991488868623,57.767622526941395,362.8878433254706,124.46050282570927,362.2465656302901,,
labeled-data\Oliver\img01730.png,634.8128419628104,783.5223930839845,574.8886630782438,723.598214199418,675.4066405620327,723.9848218051249,,,,,,,570.8275298958469,360.87328018516143,331.66075607560754,295.2952938150959,543.8248296258197,179.5694355149801,,,215.50303253340255,347.34466150235755,58.57102775971916,361.4619757393208,123.90464480985096,361.133666105903
labeled-data\Oliver\img01731.png,633.9256454440978,784.539088416272,574.3797286929414,720.6512819020105,679.8256229397807,725.6134416312735,640.7486150718344,582.3310794488035,,,,,547.6823582358236,390.447666195191,332.9465989456088,288.86607946508946,547.6823582358236,176.9977497749776,,,207.7314575266193,347.6803703065433,60.986727394979056,363.4681960811669,126.0435646424724,364.9231809411401
labeled-data\Oliver\img01732.png,632.2976165893009,784.5839780059858,570.1475249475756,721.3338847422831,677.9476839013647,719.6838823093169,634.4976198332558,573.3836665863173,628.9976117233687,584.3836828060918,,,568.2558441558442,376.3033946251769,331.66075607560754,283.7227079850843,552.8257297158287,174.42606403497496,,,213.5313888579475,339.76045783181905,59.786610827544294,360.8556715615721,124.50243599848143,363.0009475340893
labeled-data\Oliver\img01733.png,633.0543223871791,785.0090650599622,573.6368741855908,720.3998009960992,678.0500598602265,722.130406283524,604.2109009300974,569.8371409901329,602.4802956426724,581.3745095729655,,,587.5434872058635,373.73170888517427,329.089070335605,278.57933650507914,545.1106724958211,173.1402211649737,,,209.0699827904824,337.30994549819,59.94990630354276,362.1632915793467,125.89411790554497,361.8319136315979
labeled-data\Oliver\img01734.png,633.8338305259098,785.2014272855857,575.9709013758519,720.9092837855214,680.1241738459561,720.9092837855214,583.1436687912807,570.3216575620714,581.4696095063684,577.8549243441769,,,543.8248296258197,372.445866015173,329.089070335605,273.435965025074,545.1106724958211,169.2826925549698,,,210.33630824112194,334.31063016568197,60.76841146356782,362.1372156126688,125.90791830537785,361.8210044144076
labeled-data\Oliver\img01735.png,633.8338305259098,782.6297415455832,575.6718317179722,724.376373821919,679.7259006748964,723.239170882499,563.7312008540629,556.0703387877684,560.8881935055131,566.3051652425479,,,524.5371865758004,363.44496592516407,327.80322746560375,270.86427928507146,550.2540439758261,162.85347820496338,,,208.43047234810365,330.2394833239639,58.089614863688865,361.9308723052545,124.95071600714326,361.93087230525447
labeled-data\Oliver\img01736.png,632.633887564623,784.498910993434,574.4859963229555,722.6167515068889,675.311238934654,723.6836852911397,547.8126517166861,556.7085480558931,543.5449165796831,567.9113527905262,,,541.2531438858172,368.5883374051691,324.10474969127,267.82770155654146,543.4047809035269,159.26332966928555,,,202.20831559271528,322.25282491770133,56.548280584108596,359.68881522365166,127.1094501910816,362.86520227991406
labeled-data\Oliver\img01737.png,630.6587965235624,787.172534798478,576.5124762637602,723.3900050009144,678.1515435311007,717.883599550765,534.2972851164583,555.2389591644542,526.7791482203047,560.2510504285566,,,541.2334934657817,342.7371181587481,324.10474969127,263.48512668105127,542.3191371846542,154.92075479379537,,,199.9987520279671,318.68211504343844,58.15156010915966,360.5025802470869,124.91756596059834,361.23627261908075
labeled-data\Oliver\img01738.png,630.8090332962288,785.754563793761,574.2759145139922,724.4007914719539,670.4698646899684,718.2654142397731,517.4243284914954,543.0281965743651,513.5127757853838,551.8943827082182,555.7575450113902,520.3411908789172,537.9765623091641,331.88068097002247,323.0191059723974,256.97126436781593,540.1478497469093,156.00639851266794,,,199.3143938382396,310.7530809534112,59.05834200327422,362.31780589273666,122.70394535695598,361.4338391794911
labeled-data\Oliver\img01739.png,632.797323049956,785.5101911958841,576.2965132510888,723.2811886985139,673.9361615210208,721.4585819308086,501.83345950808996,536.487859458068,501.40031581859955,549.482170142778,543.8483973886523,517.212965275748,534.7196311525463,357.9361302229639,317.59088737803467,254.79997693007078,541.2334934657817,152.74946735605022,,,199.1960962562006,301.212811269594,59.35992861002683,357.6909178567096,122.18049636467941,361.6172033413754
labeled-data\Oliver\img01741.png,633.277537080678,785.6228581368377,576.4925204026554,725.3274949732645,675.6081858770223,717.2743471534721,473.45773423255554,522.6597177317111,464.3529811918784,529.9435201642528,529.3002195487084,513.3526368456857,539.0622060280366,337.30889956438534,317.59088737803467,240.68660858472754,531.4626999959287,145.1499613239423,,,192.06730691872946,287.3556754088636,57.751511396774376,362.55177714895433,124.65011225519989,363.0703709540584
labeled-data\Oliver\img01742.png,631.8163818733924,786.4593062558959,572.4863482121111,723.7934474088398,680.6623935222383,720.2193489955096,461.41084291189014,516.6724638289342,447.7977555279083,523.7883958705611,532.8795516777953,512.3410269340308,521.6919065260756,331.88068097002247,314.33395622141705,233.08710255261963,537.9765623091641,142.97867388619716,,,189.4720524709358,284.97083634597686,57.4810894048166,362.3621220906275,125.60545743894265,365.11715168024284
labeled-data\Oliver\img01743.png,631.5526769234968,784.6015470785604,572.8557254894636,724.6285749611786,676.5779781787958,723.1702656087803,447.0767513931247,509.22049184126695,433.71117468885154,517.3353062688614,514.3819769396431,509.69783386641956,517.3493316505853,335.1376121266402,314.33395622141694,226.5732402393843,531.4626999959287,138.63609901070697,,,187.2886344316488,275.704493213816,60.00479411356234,361.2872038345423,123.51043607098022,362.9225422540467
labeled-data\Oliver\img01744.png,634.6011687291314,784.3234511505733,575.6187402450554,723.3821966282809,674.430631506201,718.3763078639497,430.91471468434463,503.9443449871395,418.72776026439897,510.31479843392935,499.6048214149478,498.6817964876175,513.0067567750953,334.0519684077676,309.99138134592675,217.8880904884038,535.805274871419,125.6083743842363,,,183.99269750717016,267.63433383801896,60.36111299264334,360.6364717385865,124.40450136728563,362.0287193119483
labeled-data\Oliver\img01745.png,633.0337861476505,784.0998512396213,573.2629766572027,725.9959567548832,671.610961994075,719.3282967320445,416.13763245522284,493.82488558002535,402.55106407263827,498.1828414763261,480.2252191655274,491.00503176477196,516.2636879317129,311.2534503114439,308.9057376270542,211.37422817516847,530.3770562770562,121.265799508746,,,179.67166711039857,255.40575931865797,59.266561099218094,360.35028751517325,119.9376164628285,361.28729223121354
labeled-data\Oliver\img01746.png,636.1975894091266,783.0637543858628,573.9197182852926,726.3630060492378,670.125086364648,716.3706610554883,396.86047310820015,486.12487253262134,383.7866054192979,487.0265185801318,458.84863887454645,485.44863799698845,507.57853818073244,311.2534503114439,304.563162751564,201.6034347053154,531.4626999959287,114.75193719551066,,,176.5036456941186,251.127537219892,59.05982817231086,361.3316673602185,124.75328774501156,361.3316673602185
labeled-data\Oliver\img01747.png,635.3519039793566,783.7000483588355,574.4351942661352,724.3190540165357,673.7447882523952,714.0809515437254,376.38932555713774,473.04427196392,365.75225944108263,472.76434917139215,448.32948323677385,475.0037315116143,508.664181899605,310.1678065925713,301.30623159494627,195.08957239208007,532.5483437148011,112.58064975776551,,,169.07383843514708,247.99637979379062,58.250931595548735,361.45792727242707,123.04421839859435,362.9238387385593
